Frame,T,Ngrid,x_center,y_center,cell_number,number_density,mean_velocity_X,mean_velocity_Y,mean_area
1.0,600.2135620117188,74.0,298.11229536870803,366.45856008847176,21.0,0.0021330143693509395,-0.0020997122036990174,-0.0012971863969367251,458.97615461658523
1.0,600.2135620117188,75.0,397.33538744980143,366.45856008847176,17.0,0.0017267259180459985,-0.0038639903129516883,-0.0005892005920962372,629.1774992477016
1.0,600.2135620117188,76.0,496.5584795308948,366.45856008847176,17.0,0.0017267259180459985,-0.004061639995846114,-0.0005739314045213137,508.9016062310619
1.0,600.2135620117188,77.0,595.7815716119882,366.45856008847176,19.0,0.001929870143698469,-0.0030448275640449843,0.0006218086193191671,567.4846077654715
1.0,600.2135620117188,78.0,695.0046636930816,366.45856008847176,22.0,0.0022345864821771747,-0.0015848609670842237,-0.00034075320010720344,422.4330797940131
1.0,600.2135620117188,79.0,794.227755774175,366.45856008847176,21.0,0.0021330143693509395,-0.0012677380047105568,0.0001651682487626023,435.59780491840996
1.0,600.2135620117188,80.0,893.4508478552683,366.45856008847176,21.0,0.0021330143693509395,-0.002484447234079442,0.0002803508548593241,497.11183607346237
1.0,600.2135620117188,81.0,992.6739399363616,366.45856008847176,20.0,0.0020314422565247043,-0.0019591121915491275,0.0018912446872060753,470.26395418471037
1.0,600.2135620117188,82.0,1091.8970320174549,366.45856008847176,22.0,0.0022345864821771747,-0.002383736847958137,-0.0001800312718874468,532.9265094121275
1.0,600.2135620117188,83.0,1191.1201240985483,366.45856008847176,19.0,0.001929870143698469,-0.0016969331902134458,7.626358367302461e-05,488.18797331046864
1.0,600.2135620117188,84.0,99.66611120652131,267.2354680073784,18.0,0.0018282980308722337,-0.0020273505122811405,-0.0005117910539260531,543.769616749776
1.0,600.2135620117188,85.0,198.8892032876147,267.2354680073784,20.0,0.0020314422565247043,-0.0016216479971840098,-0.00012187051277950416,502.2683515877845
1.0,600.2135620117188,86.0,298.11229536870803,267.2354680073784,19.0,0.001929870143698469,-0.002534019553745353,-0.0013452380523754854,493.0133714250891
1.0,600.2135620117188,87.0,397.33538744980143,267.2354680073784,18.0,0.0018282980308722337,-0.0037736112684411804,-0.0005015300721840049,543.4527415279633
1.0,600.2135620117188,88.0,496.5584795308948,267.2354680073784,17.0,0.0017267259180459985,-0.0037568494510860535,0.00027696000529070465,570.1144431976873
1.0,600.2135620117188,89.0,595.7815716119882,267.2354680073784,17.0,0.0017267259180459985,-0.0029090360127654443,0.0007494373897831084,556.5198748579618
1.0,600.2135620117188,90.0,695.0046636930816,267.2354680073784,24.0,0.002437730707829645,-0.001596511605871421,-0.0006772655499886906,428.14243511631884
1.0,600.2135620117188,91.0,794.227755774175,267.2354680073784,29.0,0.002945591271960821,-0.0022294301052980525,-0.0006063327360148661,356.1604648295231
1.0,600.2135620117188,92.0,893.4508478552683,267.2354680073784,18.0,0.0018282980308722337,-0.002328898393541055,0.0004013471283441529,528.4657171481595
1.0,600.2135620117188,93.0,992.6739399363616,267.2354680073784,23.0,0.00233615859500341,-0.0019168002703143588,-0.0006971922228308839,429.03068075620644
1.0,600.2135620117188,94.0,1091.8970320174549,267.2354680073784,21.0,0.0021330143693509395,-0.0009220179852883633,-0.00013844041916035606,426.77559636191273
1.0,600.2135620117188,95.0,1191.1201240985483,267.2354680073784,20.0,0.0020314422565247043,-0.0011917558517121898,-0.00046342836251999476,565.1363955954074
1.0,600.2135620117188,96.0,99.66611120652131,168.01237592628507,17.0,0.0017267259180459985,-0.002778400509706508,0.0002579148909721787,564.6840717493692
1.0,600.2135620117188,97.0,198.8892032876147,168.01237592628507,19.0,0.001929870143698469,-0.0019394764773922788,0.000767020310058845,482.65099575037465
1.0,600.2135620117188,98.0,298.11229536870803,168.01237592628507,14.0,0.001422009579567293,-0.0021221501568386425,0.00039851686158563906,664.5024294373335
1.0,600.2135620117188,99.0,397.33538744980143,168.01237592628507,19.0,0.001929870143698469,-0.0032751416184631176,-0.0009904201357809103,521.7767468226062
1.0,600.2135620117188,100.0,496.5584795308948,168.01237592628507,20.0,0.0020314422565247043,-0.0033356803700354968,-0.0009508755933876547,553.5493249844596
1.0,600.2135620117188,101.0,595.7815716119882,168.01237592628507,17.0,0.0017267259180459985,-0.0023612197890843043,0.0005492300922284808,513.6609477978944
1.0,600.2135620117188,102.0,695.0046636930816,168.01237592628507,23.0,0.00233615859500341,-0.0014881386096003526,-0.0006887579711315373,437.8205238656173
1.0,600.2135620117188,103.0,794.227755774175,168.01237592628507,23.0,0.00233615859500341,-0.0017112299210661525,0.0001999146764407206,457.0167329551352
1.0,600.2135620117188,104.0,893.4508478552683,168.01237592628507,22.0,0.0022345864821771747,-0.0014650316396437387,0.00034431479752793727,431.34399512256186
1.0,600.2135620117188,105.0,992.6739399363616,168.01237592628507,18.0,0.0018282980308722337,-0.002423110072759326,-0.0008575852577491992,565.1293539238118
1.0,600.2135620117188,106.0,1091.8970320174549,168.01237592628507,25.0,0.0025393028206558803,-0.0008338910195937671,-0.00020200456434666647,411.5237380665663
1.0,600.2135620117188,107.0,1191.1201240985483,168.01237592628507,17.0,0.0017267259180459985,-0.0011870858333251396,0.0007222960653191118,497.9663044587053
1.0,600.2135620117188,108.0,99.66611120652131,68.78928384519179,16.0,0.0016251538052197633,-0.0015091220177261997,-0.0004619499721520876,537.1167041066271
1.0,600.2135620117188,109.0,198.8892032876147,68.78928384519179,17.0,0.0017267259180459985,-0.001977142445868317,0.0003659262553989359,543.3229538554128
1.0,600.2135620117188,110.0,298.11229536870803,68.78928384519179,16.0,0.0016251538052197633,-0.002863546771525154,0.0006882421045741146,584.0670494718629
1.0,600.2135620117188,111.0,397.33538744980143,68.78928384519179,15.0,0.0015235816923935281,-0.002270858143904167,0.00045113974900938666,612.9211790447501
1.0,600.2135620117188,112.0,496.5584795308948,68.78928384519179,17.0,0.0017267259180459985,-0.0025182510133862617,-0.0008288455674934369,547.8834717536573
1.0,600.2135620117188,113.0,595.7815716119882,68.78928384519179,15.0,0.0015235816923935281,-0.002289804691484259,-0.0009852880580056916,678.3523915132575
1.0,600.2135620117188,114.0,695.0046636930816,68.78928384519179,18.0,0.0018282980308722337,-0.002241744277339775,-0.0014215479383468458,491.8724970884654
1.0,600.2135620117188,115.0,794.227755774175,68.78928384519179,19.0,0.001929870143698469,-0.001837648440411276,0.0008022412314657096,462.21532355066984
1.0,600.2135620117188,116.0,893.4508478552683,68.78928384519179,17.0,0.0017267259180459985,-0.0011421440035604856,-0.0013436256937519873,593.0910033989237
1.0,600.2135620117188,117.0,992.6739399363616,68.78928384519179,13.0,0.0013204374667410577,-0.001874728902708162,-0.001679883346597633,585.30915971634
1.0,600.2135620117188,118.0,1091.8970320174549,68.78928384519179,15.0,0.0015235816923935281,-8.358363006227154e-05,9.983196989352168e-05,683.1125615120425
1.0,600.2135620117188,119.0,1191.1201240985483,68.78928384519179,23.0,0.00233615859500341,-0.0005543638858690198,-0.0001621619855894365,402.1651728199194
2.0,1200.4271240234375,0.0,99.66611120652131,961.7971125750321,15.0,0.0015235816923935281,-0.0010101861902062702,0.00013879570743270355,616.3575147835182
2.0,1200.4271240234375,1.0,198.8892032876147,961.7971125750321,20.0,0.0020314422565247043,-0.001962128074262684,-0.0005046411452390736,469.01757831224734
2.0,1200.4271240234375,2.0,298.11229536870803,961.7971125750321,20.0,0.0020314422565247043,-0.0008412991477852857,-0.0006243001199855107,448.81150166799625
2.0,1200.4271240234375,3.0,397.33538744980143,961.7971125750321,18.0,0.0018282980308722337,-0.0012758879443485506,-0.00012202267252721273,578.7315162231013
2.0,1200.4271240234375,4.0,496.5584795308948,961.7971125750321,22.0,0.0022345864821771747,-0.0019372837569749826,0.0006297024947949592,376.0828768943313
2.0,1200.4271240234375,5.0,595.7815716119882,961.7971125750321,21.0,0.0021330143693509395,-0.0017297213341674685,-0.00039506187624953543,530.3284069441054
2.0,1200.4271240234375,6.0,695.0046636930816,961.7971125750321,18.0,0.0018282980308722337,-0.002006565467595529,0.000760976536570565,543.9456585396721
2.0,1200.4271240234375,7.0,794.227755774175,961.7971125750321,20.0,0.0020314422565247043,-0.0012111752383438174,-0.0014945113304712864,482.66433786497737
2.0,1200.4271240234375,8.0,893.4508478552683,961.7971125750321,18.0,0.0018282980308722337,-0.002889902759139172,0.0008781746570078918,488.91499501821426
2.0,1200.4271240234375,9.0,992.6739399363616,961.7971125750321,18.0,0.0018282980308722337,-0.0034304903751125717,0.000716871088050053,508.24438354878384
2.0,1200.4271240234375,10.0,1091.8970320174549,961.7971125750321,17.0,0.0017267259180459985,-0.0019464454711656722,-0.001220264664646958,571.2576792920702
2.0,1200.4271240234375,11.0,1191.1201240985483,961.7971125750321,17.0,0.0017267259180459985,0.0004304407804043702,-0.0014118208432649423,511.1632254612541
2.0,1200.4271240234375,12.0,99.66611120652131,862.5740204939387,17.0,0.0017267259180459985,-0.0011301950666093685,-0.00034840004640283737,584.5291591703398
2.0,1200.4271240234375,13.0,198.8892032876147,862.5740204939387,17.0,0.0017267259180459985,-0.0008140416089520686,0.0006216094956081191,509.435944840393
2.0,1200.4271240234375,14.0,298.11229536870803,862.5740204939387,20.0,0.0020314422565247043,0.00037553703940169854,0.0005703273847764802,490.1320305923615
2.0,1200.4271240234375,15.0,397.33538744980143,862.5740204939387,13.0,0.0013204374667410577,-0.0008044093909997898,0.00033699374369804917,718.624253036889
2.0,1200.4271240234375,16.0,496.5584795308948,862.5740204939387,23.0,0.00233615859500341,-0.0004675950379358453,0.0010050160270648032,420.17654412352937
2.0,1200.4271240234375,17.0,595.7815716119882,862.5740204939387,19.0,0.001929870143698469,-0.0010757677122976669,-0.00032301427958557176,507.16713133271935
2.0,1200.4271240234375,18.0,695.0046636930816,862.5740204939387,18.0,0.0018282980308722337,-0.0021230033990629893,-0.00043116942521561285,510.49771845945156
2.0,1200.4271240234375,19.0,794.227755774175,862.5740204939387,21.0,0.0021330143693509395,-0.0017454955719579006,-0.00031917662454699556,466.56104087838565
2.0,1200.4271240234375,20.0,893.4508478552683,862.5740204939387,18.0,0.0018282980308722337,-0.0031829309767768313,0.0006811620874983004,574.6708189361693
2.0,1200.4271240234375,21.0,992.6739399363616,862.5740204939387,17.0,0.0017267259180459985,-0.001417052608637227,-0.0009527145137508633,471.3363593471586
2.0,1200.4271240234375,22.0,1091.8970320174549,862.5740204939387,19.0,0.001929870143698469,-0.0018114629350007838,0.0001922563183005781,543.3353803346998
2.0,1200.4271240234375,23.0,1191.1201240985483,862.5740204939387,17.0,0.0017267259180459985,-0.0008265742789363718,-0.0009584849295902402,573.6062838772694
2.0,1200.4271240234375,24.0,99.66611120652131,763.3509284128454,21.0,0.0021330143693509395,-0.0028552564879836865,0.0004220603779621414,445.9893002876935
2.0,1200.4271240234375,25.0,198.8892032876147,763.3509284128454,22.0,0.0022345864821771747,-0.0015718524775955626,-0.00019358951835763002,432.31382534689743
2.0,1200.4271240234375,26.0,298.11229536870803,763.3509284128454,18.0,0.0018282980308722337,-0.0006904570066011665,6.219533395781744e-05,513.1500814272163
2.0,1200.4271240234375,27.0,397.33538744980143,763.3509284128454,28.0,0.002844019159134586,-0.0012452472870042128,5.700652121360713e-05,391.07683625373744
2.0,1200.4271240234375,28.0,496.5584795308948,763.3509284128454,21.0,0.0021330143693509395,-0.0015160843557668468,0.0010378425171498507,441.4524518738049
2.0,1200.4271240234375,29.0,595.7815716119882,763.3509284128454,22.0,0.0022345864821771747,-0.0004003786519541633,0.0009649141454518434,471.462318659929
2.0,1200.4271240234375,30.0,695.0046636930816,763.3509284128454,23.0,0.00233615859500341,-0.0005030829913147476,0.00014158370905343001,434.5691085461488
2.0,1200.4271240234375,31.0,794.227755774175,763.3509284128454,21.0,0.0021330143693509395,-0.001848932012119137,-0.001205746238377282,439.42042664186386
2.0,1200.4271240234375,32.0,893.4508478552683,763.3509284128454,16.0,0.0016251538052197633,-0.003905496148896969,-7.477682724165581e-05,575.3397777377738
2.0,1200.4271240234375,33.0,992.6739399363616,763.3509284128454,18.0,0.0018282980308722337,-0.002640501711385003,0.0007421014984433326,564.9415760145897
2.0,1200.4271240234375,34.0,1091.8970320174549,763.3509284128454,20.0,0.0020314422565247043,-0.0012400370537691428,-0.0002716237642497054,504.2329779630224
2.0,1200.4271240234375,35.0,1191.1201240985483,763.3509284128454,15.0,0.0015235816923935281,-0.001058007596612539,0.0012627688833130868,619.0474333331274
2.0,1200.4271240234375,36.0,99.66611120652131,664.127836331752,21.0,0.0021330143693509395,-0.0025134673785113283,0.00021131548287114566,502.3528516469346
2.0,1200.4271240234375,37.0,198.8892032876147,664.127836331752,23.0,0.00233615859500341,-0.0016195340353627739,-0.0003601815757628728,446.6011821859904
2.0,1200.4271240234375,38.0,298.11229536870803,664.127836331752,18.0,0.0018282980308722337,-0.0015091951368308534,-0.0027491746857414077,532.5498866737444
2.0,1200.4271240234375,39.0,397.33538744980143,664.127836331752,21.0,0.0021330143693509395,-0.0009911599255485258,-0.0002884700778984505,475.63473770616275
2.0,1200.4271240234375,40.0,496.5584795308948,664.127836331752,20.0,0.0020314422565247043,-0.0004986065459625196,0.000845204237646745,493.85003319496246
2.0,1200.4271240234375,41.0,595.7815716119882,664.127836331752,24.0,0.002437730707829645,-0.0008168116490242791,0.001565756626642539,428.2216539217718
2.0,1200.4271240234375,42.0,695.0046636930816,664.127836331752,20.0,0.0020314422565247043,-0.000940722028537341,0.0016387966312854906,463.58844951185785
2.0,1200.4271240234375,43.0,794.227755774175,664.127836331752,27.0,0.0027424470463083507,-0.0015837583735748592,0.0009050115198275969,387.1276321004061
2.0,1200.4271240234375,44.0,893.4508478552683,664.127836331752,22.0,0.0022345864821771747,-0.003311778657649114,0.002140836456924826,466.69958805329065
2.0,1200.4271240234375,45.0,992.6739399363616,664.127836331752,23.0,0.00233615859500341,-0.0018149625403593931,0.0009901988764690311,475.432234976419
2.0,1200.4271240234375,46.0,1091.8970320174549,664.127836331752,16.0,0.0016251538052197633,-0.0034601057255004243,-0.0006958865904504957,628.6408306735044
2.0,1200.4271240234375,47.0,1191.1201240985483,664.127836331752,22.0,0.0022345864821771747,-0.0025991515736658237,-0.0014919759620829138,471.75998932284364
2.0,1200.4271240234375,48.0,99.66611120652131,564.9047442506586,14.0,0.001422009579567293,-0.0010575461602063381,0.0009584468647258767,554.2298522465429
2.0,1200.4271240234375,49.0,198.8892032876147,564.9047442506586,19.0,0.001929870143698469,-0.0014306980165261789,-0.0004156406546877995,486.1644192624023
2.0,1200.4271240234375,50.0,298.11229536870803,564.9047442506586,19.0,0.001929870143698469,-0.002355347636886924,-0.0010984458333383252,525.8016180610681
2.0,1200.4271240234375,51.0,397.33538744980143,564.9047442506586,17.0,0.0017267259180459985,-0.0032639336634913522,0.0001489897756006651,600.3853467402575
2.0,1200.4271240234375,52.0,496.5584795308948,564.9047442506586,18.0,0.0018282980308722337,-0.00176423549120648,-0.0006673266222176342,517.1286258788635
2.0,1200.4271240234375,53.0,595.7815716119882,564.9047442506586,18.0,0.0018282980308722337,-0.0011167479707087104,0.0007514135325735437,497.4119454105231
2.0,1200.4271240234375,54.0,695.0046636930816,564.9047442506586,18.0,0.0018282980308722337,-0.001322132284382532,0.0007006833122180626,574.7412356521277
2.0,1200.4271240234375,55.0,794.227755774175,564.9047442506586,18.0,0.0018282980308722337,-0.0021169766632280753,0.001259076134513797,510.54466293675694
2.0,1200.4271240234375,56.0,893.4508478552683,564.9047442506586,14.0,0.001422009579567293,-0.0029636205039703725,0.00028850524489448207,621.2414170117728
2.0,1200.4271240234375,57.0,992.6739399363616,564.9047442506586,17.0,0.0017267259180459985,-0.004028250291890911,0.00013788099985386973,617.7699912624473
2.0,1200.4271240234375,58.0,1091.8970320174549,564.9047442506586,19.0,0.001929870143698469,-0.0033162139572132693,-0.00046575373146271994,503.0644310924086
2.0,1200.4271240234375,59.0,1191.1201240985483,564.9047442506586,19.0,0.001929870143698469,-0.002445420983799533,-0.002690288286953061,499.795613014763
2.0,1200.4271240234375,60.0,99.66611120652131,465.6816521695652,15.0,0.0015235816923935281,2.0366919457485786e-05,0.002745959859974071,663.480381102852
2.0,1200.4271240234375,61.0,198.8892032876147,465.6816521695652,17.0,0.0017267259180459985,0.00012259064031098477,-0.0009718452655744007,558.7939205674404
2.0,1200.4271240234375,62.0,298.11229536870803,465.6816521695652,23.0,0.00233615859500341,-0.0019805589839859894,-0.001221991898974097,435.992750847046
2.0,1200.4271240234375,63.0,397.33538744980143,465.6816521695652,16.0,0.0016251538052197633,-0.002933250211330774,-0.0008887842009744234,512.189186657368
2.0,1200.4271240234375,64.0,496.5584795308948,465.6816521695652,20.0,0.0020314422565247043,-0.002698855126964857,-0.0003246318675362823,580.8956566268884
2.0,1200.4271240234375,65.0,595.7815716119882,465.6816521695652,24.0,0.002437730707829645,-0.0018597088733883589,0.0002856450339737004,428.8730085443867
2.0,1200.4271240234375,66.0,695.0046636930816,465.6816521695652,18.0,0.0018282980308722337,-0.000692548623843252,0.0002530882771133123,566.9367163000763
2.0,1200.4271240234375,67.0,794.227755774175,465.6816521695652,18.0,0.0018282980308722337,-0.0014626517124921594,0.0006835150583386942,548.3819116450488
2.0,1200.4271240234375,68.0,893.4508478552683,465.6816521695652,18.0,0.0018282980308722337,-0.002809142167342735,0.00024313822222630688,595.3498611892743
2.0,1200.4271240234375,69.0,992.6739399363616,465.6816521695652,16.0,0.0016251538052197633,-0.0018003394682728643,0.0004981845573584407,592.7415086689834
2.0,1200.4271240234375,70.0,1091.8970320174549,465.6816521695652,14.0,0.001422009579567293,-0.0030565242406312156,-0.0009389305632890847,605.8050669206152
2.0,1200.4271240234375,71.0,1191.1201240985483,465.6816521695652,20.0,0.0020314422565247043,-0.0012566922273935797,-0.000997285082125193,514.3624225536331
2.0,1200.4271240234375,72.0,99.66611120652131,366.45856008847176,18.0,0.0018282980308722337,0.00017155687204465178,2.4337919976894626e-05,577.5344320518094
2.0,1200.4271240234375,73.0,198.8892032876147,366.45856008847176,16.0,0.0016251538052197633,-0.0008463527700413326,-0.0008426837726547322,551.666558041523
2.0,1200.4271240234375,74.0,298.11229536870803,366.45856008847176,22.0,0.0022345864821771747,-0.001679582158218723,-0.0016709914513870743,470.8861818929969
2.0,1200.4271240234375,75.0,397.33538744980143,366.45856008847176,16.0,0.0016251538052197633,-0.0025648696350033086,-0.0006098772397307023,609.879176915349
2.0,1200.4271240234375,76.0,496.5584795308948,366.45856008847176,16.0,0.0016251538052197633,-0.0033194391947305437,-4.2364675668406725e-05,516.5066115545648
2.0,1200.4271240234375,77.0,595.7815716119882,366.45856008847176,18.0,0.0018282980308722337,-0.003626429357386931,0.0011962069953269574,601.6286850288946
2.0,1200.4271240234375,78.0,695.0046636930816,366.45856008847176,22.0,0.0022345864821771747,-0.002192133974430636,-0.0005984135784326224,424.2191037715024
2.0,1200.4271240234375,79.0,794.227755774175,366.45856008847176,22.0,0.0022345864821771747,-0.000989769407443824,4.817208329796281e-05,439.6211600074854
2.0,1200.4271240234375,80.0,893.4508478552683,366.45856008847176,21.0,0.0021330143693509395,-0.0020107484192048164,-0.0001001134078865219,500.3308859458446
2.0,1200.4271240234375,81.0,992.6739399363616,366.45856008847176,22.0,0.0022345864821771747,-0.0023755895447209376,0.001132357023522594,468.29356644180274
2.0,1200.4271240234375,82.0,1091.8970320174549,366.45856008847176,20.0,0.0020314422565247043,-0.002229882482801308,-0.0004716376626864742,523.6996790897113
2.0,1200.4271240234375,83.0,1191.1201240985483,366.45856008847176,20.0,0.0020314422565247043,-0.001713263282073876,-0.0008764066592737412,455.0645060450982
2.0,1200.4271240234375,84.0,99.66611120652131,267.2354680073784,19.0,0.001929870143698469,-0.0008908423633680105,-0.0007960188527563409,544.7807760833185
2.0,1200.4271240234375,85.0,198.8892032876147,267.2354680073784,19.0,0.001929870143698469,-0.0007972759995537572,-0.0011157649066289499,497.3940323862879
2.0,1200.4271240234375,86.0,298.11229536870803,267.2354680073784,20.0,0.0020314422565247043,-0.0012799185494085947,-0.0015936793002674942,490.0369680258176
2.0,1200.4271240234375,87.0,397.33538744980143,267.2354680073784,16.0,0.0016251538052197633,-0.002581043227487571,-0.000765421783725351,558.2813282968611
2.0,1200.4271240234375,88.0,496.5584795308948,267.2354680073784,16.0,0.0016251538052197633,-0.004150645408364736,0.0006846276955811723,608.5324572226455
2.0,1200.4271240234375,89.0,595.7815716119882,267.2354680073784,16.0,0.0016251538052197633,-0.0026943159404035533,0.0002990217218734349,560.3278141044011
2.0,1200.4271240234375,90.0,695.0046636930816,267.2354680073784,23.0,0.00233615859500341,-0.002192703666913766,-0.00043609992476829977,446.61036697502806
2.0,1200.4271240234375,91.0,794.227755774175,267.2354680073784,29.0,0.002945591271960821,-0.0022189786835285163,-0.0006415187500721032,354.2227910593586
2.0,1200.4271240234375,92.0,893.4508478552683,267.2354680073784,19.0,0.001929870143698469,-0.0019328653070028162,-0.0002706248807562537,529.3483968596024
2.0,1200.4271240234375,93.0,992.6739399363616,267.2354680073784,23.0,0.00233615859500341,-0.0017920502715331771,-0.0009181383660157755,436.7550883372039
2.0,1200.4271240234375,94.0,1091.8970320174549,267.2354680073784,21.0,0.0021330143693509395,-0.0005953225897463709,-0.0007781863882384951,430.32661075238417
2.0,1200.4271240234375,95.0,1191.1201240985483,267.2354680073784,19.0,0.001929870143698469,-0.0009387825813600995,-0.0006024596314197323,544.0024860648316
2.0,1200.4271240234375,96.0,99.66611120652131,168.01237592628507,17.0,0.0017267259180459985,-0.0023265110880201882,-0.0005923785736840274,569.7416488190843
2.0,1200.4271240234375,97.0,198.8892032876147,168.01237592628507,20.0,0.0020314422565247043,-0.001363651234098793,6.0114273937128565e-06,461.89844832885717
2.0,1200.4271240234375,98.0,298.11229536870803,168.01237592628507,16.0,0.0016251538052197633,-0.0022748458443368792,-0.0011392970217668197,665.2399187928617
2.0,1200.4271240234375,99.0,397.33538744980143,168.01237592628507,21.0,0.0021330143693509395,-0.00261211067117099,-0.001643656329702545,527.3809644047057
2.0,1200.4271240234375,100.0,496.5584795308948,168.01237592628507,19.0,0.001929870143698469,-0.002761236507936875,-0.0019255372855102103,524.1783274510808
2.0,1200.4271240234375,101.0,595.7815716119882,168.01237592628507,18.0,0.0018282980308722337,-0.0017227503183061068,-0.00023606825720784782,531.2706496671676
2.0,1200.4271240234375,102.0,695.0046636930816,168.01237592628507,22.0,0.0022345864821771747,-0.001853166625726942,-0.0007627326070742522,426.8597306199409
2.0,1200.4271240234375,103.0,794.227755774175,168.01237592628507,23.0,0.00233615859500341,-0.0006340613485152666,-0.0003923037592267225,460.17630038422345
2.0,1200.4271240234375,104.0,893.4508478552683,168.01237592628507,20.0,0.0020314422565247043,-0.0017060129211464916,-0.00012581716568376813,427.77098693963836
2.0,1200.4271240234375,105.0,992.6739399363616,168.01237592628507,18.0,0.0018282980308722337,-0.0014416370115795626,-0.0017229698122678769,578.273807569372
2.0,1200.4271240234375,106.0,1091.8970320174549,168.01237592628507,24.0,0.002437730707829645,-3.535201824396106e-05,-0.00029933230127578283,422.4914936606604
2.0,1200.4271240234375,107.0,1191.1201240985483,168.01237592628507,18.0,0.0018282980308722337,-0.0006171910215480771,-2.3358686128707084e-06,523.2666162865675
2.0,1200.4271240234375,108.0,99.66611120652131,68.78928384519179,15.0,0.0015235816923935281,-0.001832751826217187,-0.0009381486535676896,547.574466635393
2.0,1200.4271240234375,109.0,198.8892032876147,68.78928384519179,17.0,0.0017267259180459985,-0.0020292852890626124,-0.00029083255631414957,545.733690837046
2.0,1200.4271240234375,110.0,298.11229536870803,68.78928384519179,15.0,0.0015235816923935281,-0.002713668560870873,8.086034209829908e-05,544.3493810445
2.0,1200.4271240234375,111.0,397.33538744980143,68.78928384519179,17.0,0.0017267259180459985,-0.0020212899886531068,-0.0007977407332786871,585.2250420103987
2.0,1200.4271240234375,112.0,496.5584795308948,68.78928384519179,15.0,0.0015235816923935281,-0.002218401503560783,-0.0011977825559114036,573.4314847353023
2.0,1200.4271240234375,113.0,595.7815716119882,68.78928384519179,15.0,0.0015235816923935281,-0.002472756115536111,-0.0017626679728732094,684.8307293814264
2.0,1200.4271240234375,114.0,695.0046636930816,68.78928384519179,18.0,0.0018282980308722337,-0.002599875247607643,-0.0006790209681125742,495.745416466175
2.0,1200.4271240234375,115.0,794.227755774175,68.78928384519179,20.0,0.0020314422565247043,-0.001642865655228979,0.001106872214324054,466.71495170040896
2.0,1200.4271240234375,116.0,893.4508478552683,68.78928384519179,16.0,0.0016251538052197633,-0.0011701403829497876,-0.0011280631396849558,597.7454965467743
2.0,1200.4271240234375,117.0,992.6739399363616,68.78928384519179,13.0,0.0013204374667410577,-0.002058335640625077,-0.002264087114192529,621.3029349119782
2.0,1200.4271240234375,118.0,1091.8970320174549,68.78928384519179,16.0,0.0016251538052197633,0.0012912887776733058,-0.0013954599555890358,661.1337440435398
2.0,1200.4271240234375,119.0,1191.1201240985483,68.78928384519179,26.0,0.0026408749334821155,9.32939352730111e-05,-0.000820319021682991,371.30463491319887
3.0,1800.6406860351562,0.0,99.66611120652131,961.7971125750321,15.0,0.0015235816923935281,-0.0010101861902062702,0.00013879570743270355,612.202928541975
3.0,1800.6406860351562,1.0,198.8892032876147,961.7971125750321,22.0,0.0022345864821771747,-0.0019469215606206648,-0.0004895350515009976,444.3838906141236
3.0,1800.6406860351562,2.0,298.11229536870803,961.7971125750321,18.0,0.0018282980308722337,-0.0008536504307624542,-0.0006375123909319251,456.13601373959796
3.0,1800.6406860351562,3.0,397.33538744980143,961.7971125750321,19.0,0.001929870143698469,-0.0012743955428260664,1.0448031311951107e-05,566.5506597432869
3.0,1800.6406860351562,4.0,496.5584795308948,961.7971125750321,23.0,0.00233615859500341,-0.0019471796413413137,0.000601884105561474,386.7439120250389
3.0,1800.6406860351562,5.0,595.7815716119882,961.7971125750321,19.0,0.001929870143698469,-0.0017007714010585187,-0.00048295131973935345,536.8978100389277
3.0,1800.6406860351562,6.0,695.0046636930816,961.7971125750321,17.0,0.0017267259180459985,-0.0022227006674393457,0.0006724085095184851,553.3635491191226
3.0,1800.6406860351562,7.0,794.227755774175,961.7971125750321,22.0,0.0022345864821771747,-0.0012111752383438177,-0.0014945113304712864,464.8943595169036
3.0,1800.6406860351562,8.0,893.4508478552683,961.7971125750321,18.0,0.0018282980308722337,-0.0028899027591391723,0.0008781746570078917,512.1994557617783
3.0,1800.6406860351562,9.0,992.6739399363616,961.7971125750321,18.0,0.0018282980308722337,-0.0034850194814906445,0.0007341327874608403,500.05257225896156
3.0,1800.6406860351562,10.0,1091.8970320174549,961.7971125750321,17.0,0.0017267259180459985,-0.002662726771311886,-0.0014050185762990628,552.903769385512
3.0,1800.6406860351562,11.0,1191.1201240985483,961.7971125750321,18.0,0.0018282980308722337,0.00043044078040437007,-0.0014118208432649423,498.42125167259263
3.0,1800.6406860351562,12.0,99.66611120652131,862.5740204939387,16.0,0.0016251538052197633,-0.0011838366043788288,-0.0002833517178032602,590.9590855462873
3.0,1800.6406860351562,13.0,198.8892032876147,862.5740204939387,18.0,0.0018282980308722337,-0.0007892788118076864,0.0006983488732491182,495.1234021418763
3.0,1800.6406860351562,14.0,298.11229536870803,862.5740204939387,21.0,0.0021330143693509395,0.0003663455654206056,0.0005039610242539771,489.7884976137929
3.0,1800.6406860351562,15.0,397.33538744980143,862.5740204939387,12.0,0.0012188653539148225,-0.0007674824806313259,0.0001654998306381448,739.9036429324593
3.0,1800.6406860351562,16.0,496.5584795308948,862.5740204939387,23.0,0.00233615859500341,-0.0004675950379358453,0.0010050160270648032,422.0318715092148
3.0,1800.6406860351562,17.0,595.7815716119882,862.5740204939387,19.0,0.001929870143698469,-0.0010757677122976669,-0.00032301427958557176,496.9826505193734
