LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,,,,,,,(frame),(frame),(frame),(pixel),(pixel),(pixel),(pixel),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(quality),(pixel),(pixel),,(pixel/frame),,(rad/frame)
Track_96,96,96,11,0,0,0,0,0,10.0,0.0,10.0,0.0,435.01630175101366,631.364747423098,0.0,0.8675447397249382,1.3952864592824819,0.21860233065799986,1.011721635885375,0.3952871308504161,699.3636363636364,8.675447397249382,1.4066512951481511,0.0,0.0,0.0,1.5653337678029926
Track_97,97,97,11,0,0,0,0,0,10.0,0.0,10.0,0.0,626.5481446027029,237.55963324138,0.0,2.754675999534822,12.067645503189352,0.40534199931540305,1.9596911251243114,3.452965222976922,956.4545454545455,27.546759995348218,12.067645503189352,0.0,0.0,0.0,1.3457453104071644
Track_98,98,98,11,0,0,0,0,0,10.0,0.0,10.0,0.0,639.6157064222248,371.5860097805125,0.0,3.78221817412855,9.373081162764459,0.18526534847505663,2.6976491430159926,3.260829874786967,1004.5454545454545,37.822181741285505,10.576555402404741,0.0,0.0,0.0,1.3990256479657057
Track_99,99,99,11,0,0,0,0,0,10.0,0.0,10.0,0.0,504.7810020373121,121.17463880960089,0.0,0.8601239008721916,2.5449113596731023,0.3387412092181107,0.7086059529059036,0.6135743349839944,799.2727272727273,8.601239008721915,2.5449113596731023,0.0,0.0,0.0,1.5261882768467019
Track_100,100,100,10,0,0,0,0,0,9.0,0.0,9.0,16.233479704513943,660.8806855374025,238.41970399672087,0.0,2.0175905847673654,3.3649308861139384,1.178762925547171,1.8217349932519384,0.7556157642313479,748.3,18.158315262906292,16.233479704513943,0.8939970184169898,1.8037199671682158,0.8939970184169899,0.4550399768698161
Track_101,101,101,10,0,0,0,0,0,9.0,0.0,9.0,15.896122803738047,263.5139259520647,460.1866676185359,0.0,1.82096451261467,2.808904401614535,0.8900378994363178,1.937020322991159,0.7390586430759635,713.9,16.38868061353203,15.896122803738047,0.96994524321944,1.7662358670820053,0.9699452432194401,0.32771391832411767
Track_102,102,102,11,0,0,0,0,0,10.0,0.0,10.0,0.0,347.9914651296176,122.98812265338876,0.0,1.7781570948532428,6.648378755735744,0.14836032119400588,1.3758775566737018,1.7835279938578412,636.6363636363636,17.781570948532426,6.648378755735744,0.0,0.0,0.0,1.4635468294293739
Track_103,103,103,11,0,0,0,0,0,10.0,0.0,10.0,0.0,458.835557064366,364.49371861069443,0.0,1.6899294683770223,5.801885946765933,0.15549646670770656,1.4379094113046171,1.6069122655716106,619.0909090909091,16.899294683770222,7.709728903469309,0.0,0.0,0.0,0.8340614780689439
Track_104,104,104,11,0,0,0,0,0,10.0,0.0,10.0,0.0,345.0479272613406,633.1129323488002,0.0,4.002857095873428,11.034975783677798,0.28432783483096224,1.1777457451332731,4.4200802779897375,1022.7272727272727,40.02857095873428,18.656861185520956,0.0,0.0,0.0,1.825184533662023
Track_105,105,105,11,0,0,0,0,0,10.0,0.0,10.0,0.0,366.64915962482905,456.3226575343369,0.0,2.5850210419324577,12.532444311761699,0.994162095931707,1.4844037620187953,3.533162866408475,662.9090909090909,25.85021041932458,12.532444311761699,0.0,0.0,0.0,0.7454915134659057
Track_106,106,106,11,0,0,0,0,0,10.0,0.0,10.0,0.0,565.246784701979,244.08396681756994,0.0,1.7902279513682589,4.248896347474827,0.3510782095060357,1.7740572947923492,1.0591251039551284,556.1818181818181,17.902279513682586,4.248896347474827,0.0,0.0,0.0,1.3556810269151927
Track_107,107,107,11,0,0,0,0,0,10.0,0.0,10.0,0.0,227.32310311770078,128.4826862566433,0.0,3.4283558123469033,10.029212879200218,0.9469473540144188,2.9916208427851396,2.4434672311234933,852.2727272727273,34.283558123469035,10.029212879200218,0.0,0.0,0.0,1.1894211276325803
Track_108,108,108,11,0,0,0,0,0,10.0,0.0,10.0,0.0,256.40060254438265,369.77044022078275,0.0,3.0891259801819473,13.568996092434954,1.14991255096223,1.9434528731570215,3.730494343453238,975.3636363636364,30.89125980181947,13.568996092434954,0.0,0.0,0.0,0.9261901977601473
Track_109,109,109,11,0,0,0,0,0,10.0,0.0,10.0,0.0,459.6459941042601,628.8683462815771,0.0,1.417773216024699,6.139050965905979,0.2191115728803458,0.7467890571454132,1.7429234174260158,899.1818181818181,14.17773216024699,6.139050965905979,0.0,0.0,0.0,1.0362209956600412
Track_110,110,110,11,0,0,0,0,0,10.0,0.0,10.0,0.0,483.71287099830806,48.88337762319909,0.0,1.8259296885265388,6.749337949567977,0.15184591984882764,1.266931729413679,1.9045419358225926,974.0909090909091,18.25929688526539,8.401608920524932,0.0,0.0,0.0,0.9374259536498154
Track_111,111,111,11,0,0,0,0,0,10.0,0.0,10.0,0.0,428.6310432812727,121.83760439957136,0.0,2.047658140574858,5.343921725484658,0.3358056971336795,2.0979322666779265,1.376520876635521,640.0909090909091,20.47658140574858,7.048423449390659,0.0,0.0,0.0,1.6014792761214376
Track_112,112,112,11,0,0,0,0,0,10.0,0.0,10.0,0.0,199.8371521455898,368.49378053342934,0.0,1.7607869952347492,7.2424447743973985,0.4640118935797347,1.3816353022649985,1.974910640474807,567.5454545454545,17.607869952347492,7.2424447743973985,0.0,0.0,0.0,1.0175447789969558
Track_113,113,113,10,0,0,0,0,0,9.0,0.0,9.0,20.74485053752127,196.23438424786545,460.01658349651325,0.0,2.387544504308592,3.220578643993489,1.2318486688321124,2.4541763488802157,0.638337035613985,1068.5,21.487900538777325,20.74485053752127,0.9654200744314161,2.3049833930579187,0.9654200744314159,0.2841687769115926
Track_114,114,114,11,0,0,0,0,0,10.0,0.0,10.0,0.0,241.87283757353617,249.4110172435934,0.0,3.238764839367887,12.005053733948728,0.5105450659482685,1.351987064140658,4.237107522215851,825.5454545454545,32.387648393678866,12.005053733948728,0.0,0.0,0.0,1.3925466681833512
Track_115,115,115,11,0,0,0,0,0,10.0,0.0,10.0,0.0,297.76145627041313,627.8104005001007,0.0,2.1251705137076273,8.751702409868923,0.1787900917595238,1.3267175035324217,2.580937169690586,593.2727272727273,21.25170513707627,8.751702409868923,0.0,0.0,0.0,1.4541449567077127
Track_116,116,116,11,0,0,0,0,0,10.0,0.0,10.0,0.0,448.88553236855836,47.99716177423209,0.0,1.529651375124911,2.9385720980301686,0.1773847660958249,1.7303374645609833,0.7483583319754057,666.5454545454545,15.296513751249115,5.863166318029775,0.0,0.0,0.0,1.5324489842747586
Track_117,117,117,11,0,0,0,0,0,10.0,0.0,10.0,0.0,427.64166682654974,241.0581298764192,0.0,2.8756569927255944,14.211602419037838,0.5759878588218386,1.917328391398892,4.037210943737365,582.5454545454545,28.75656992725595,14.211602419037838,0.0,0.0,0.0,0.5311296549577293
Track_118,118,118,11,0,0,0,0,0,10.0,0.0,10.0,0.0,403.4520891413647,127.59729006487615,0.0,2.4243360275416252,7.550714572522704,0.7992835254833787,2.1573022557614716,1.9310789692908954,483.3636363636364,24.24336027541625,9.464523775475053,0.0,0.0,0.0,1.0031389140614075
Track_119,119,119,11,0,0,0,0,0,10.0,0.0,10.0,0.0,177.49842319697225,373.432201205576,0.0,1.3211503635340152,5.447015361560649,0.2557123086738487,0.8661205274418216,1.5184272657078817,668.0,13.211503635340149,5.6336080590111175,0.0,0.0,0.0,0.7768478837884227
Track_120,120,120,10,0,0,0,0,0,9.0,0.0,9.0,19.84569743852353,139.65742989395895,472.8206883873746,0.0,2.4121836754642434,7.23779158597918,0.5921439094263254,2.224348968938178,1.988768081701566,989.7,21.709653079178185,19.84569743852353,0.9141416201421301,2.205077493169281,0.9141416201421299,0.6441405548142061
Track_121,121,121,11,0,0,0,0,0,10.0,0.0,10.0,0.0,388.5118354575947,623.5489014102146,0.0,2.331828333953031,11.059067684376421,0.5919675777606959,1.5404688514389508,3.11392423173581,480.09090909090907,23.318283339530307,11.059067684376421,0.0,0.0,0.0,0.9102054935964543
Track_122,122,122,11,0,0,0,0,0,10.0,0.0,10.0,0.0,278.8045937740724,47.46352546279582,0.0,2.610428195388146,12.748649272119179,0.8774080146984501,1.524739405312901,3.5857548476258687,898.7272727272727,26.104281953881465,12.748649272119179,0.0,0.0,0.0,0.7237478193303991
Track_123,123,123,11,0,0,0,0,0,10.0,0.0,10.0,0.0,532.0056972374931,134.69471327923625,0.0,1.4533229003351136,6.559597698514121,0.13589174070120777,1.2229700227644118,1.8663440425795719,1081.909090909091,14.533229003351135,6.559597698514121,0.0,0.0,0.0,0.9521926750210977
Track_124,124,124,11,0,0,0,0,0,10.0,0.0,10.0,0.0,632.1902332339545,466.9989266940853,0.0,2.256267398675309,9.80148048259353,0.7366247233635832,1.5662173207885177,2.7173959838256576,613.6363636363636,22.562673986753087,9.80148048259353,0.0,0.0,0.0,0.7661487099059127
Track_125,125,125,5,0,0,0,0,0,4.0,0.0,4.0,2.712365752231282,229.73052367595045,63.810143720603186,0.0,0.8125813926009393,1.3272701779915193,0.3157078487804768,1.2697016826291114,0.5616376599094014,724.6,3.2503255704037572,2.712365752231282,0.8344904821009516,0.6780914380578205,0.8344904821009516,1.3851814894087224
Track_126,126,126,11,0,0,0,0,0,10.0,0.0,10.0,0.0,297.73416653910357,378.69407803538525,0.0,2.9794170867215275,13.701717320314662,0.5228868906403229,1.9191704242848815,3.8109253726580294,680.3636363636364,29.794170867215275,13.701717320314662,0.0,0.0,0.0,1.0147546283975293
Track_127,127,127,10,0,0,0,0,0,9.0,0.0,9.0,17.814064212543606,537.6292570469086,625.9442311561631,0.0,3.1049680648752567,5.409854017604625,1.2291429324449232,2.825854529962709,1.3993681666169453,846.7,27.944712583877305,17.814064212543606,0.6374753062524403,1.9793404680604008,0.6374753062524402,1.4558846543325852
Track_128,128,128,11,0,0,0,0,0,10.0,0.0,10.0,0.0,371.28146535042674,128.45070919557358,0.0,2.228980351188793,6.4465860219808615,1.1405923546923267,1.733616434576744,1.6306882403851861,516.4545454545455,22.289803511887925,6.4465860219808615,0.0,0.0,0.0,1.6027501426974828
Track_129,129,129,11,0,0,0,0,0,10.0,0.0,10.0,0.0,334.10549924743873,376.89518234977766,0.0,1.0972521210518964,1.9212210529371108,0.4382298189003456,0.8969533038579441,0.5738021932953912,536.0909090909091,10.972521210518966,3.4734254998232656,0.0,0.0,0.0,1.2516719081843724
Track_130,130,130,11,0,0,0,0,0,10.0,0.0,10.0,0.0,411.9283002927832,632.1789390297411,0.0,2.1682458893639844,10.308329033250342,0.4278316933394662,1.4803609958051158,2.900609182610596,644.2727272727273,21.682458893639847,10.308329033250342,0.0,0.0,0.0,0.7831401071687245
Track_131,131,131,11,0,0,0,0,0,10.0,0.0,10.0,0.0,413.3055157027038,66.34332834540167,0.0,1.647685489454922,5.898826307940026,0.20389376702292694,0.8809835908797601,1.764162959325373,734.0909090909091,16.47685489454922,5.898826307940026,0.0,0.0,0.0,1.4671964455433337
Track_132,132,132,11,0,0,0,0,0,10.0,0.0,10.0,0.0,494.99241704518585,467.0320592691882,0.0,2.681636224839441,12.033659804730915,0.44589430405746466,2.17132077569249,3.3883124378633336,493.6363636363636,26.816362248394412,12.033659804730915,0.0,0.0,0.0,0.876510905487147
Track_133,133,133,11,0,0,0,0,0,10.0,0.0,10.0,0.0,479.3666114737717,135.0473739281112,0.0,1.1460585255902485,3.4193121937045485,0.14829820230078408,0.9884372777287429,0.9211201189750017,1048.1818181818182,11.460585255902483,3.774096593240623,0.0,0.0,0.0,1.2581610599164677
Track_134,134,134,11,0,0,0,0,0,10.0,0.0,10.0,0.0,601.3255061414756,378.8237349792152,0.0,1.794090018354248,4.191945467650165,0.21015488260933915,1.2028860313911454,1.3607386463103024,805.6363636363636,17.94090018354248,6.0310056497821,0.0,0.0,0.0,1.6367216913392577
Track_135,135,135,13,0,1,0,0,0,10.0,0.0,10.0,0.0,225.54732269301059,635.8728366331932,0.0,3.701944546390706,13.206127155075764,0.1126773124181966,3.329224529246622,3.937393494486371,808.0,44.42333455668848,12.263226433624219,0.0,0.0,0.0,2.0484014445582615
Track_136,136,136,11,0,0,0,0,0,10.0,0.0,10.0,0.0,551.6737873579109,52.14783211735241,0.0,1.9634658583943947,9.051982426752748,0.2728180501863149,1.3333756725271428,2.5489035699313236,702.1818181818181,19.63465858394395,9.051982426752748,0.0,0.0,0.0,0.9225058647868791
Track_137,137,137,11,0,0,0,0,0,10.0,0.0,10.0,0.0,593.0436373478163,477.5753340619907,0.0,1.6686562578641482,6.027396599725062,0.39190445717403194,1.1247246355771,1.6629447492737006,1303.2727272727273,16.686562578641478,6.746553004372216,0.0,0.0,0.0,1.5186399303688563
Track_138,138,138,11,0,0,0,0,0,10.0,0.0,10.0,0.0,452.0773686145973,143.5875292993937,0.0,1.7847906287923079,5.019828309603858,0.3835380135523178,1.591261026368379,1.3074835765626704,911.2727272727273,17.84790628792308,6.226778211975045,0.0,0.0,0.0,1.174906673685425
Track_139,139,139,11,0,0,0,0,0,10.0,0.0,10.0,0.0,260.1284045342246,635.761610989234,0.0,2.7005872704576204,9.022194097941206,0.8001187967004577,2.1960006591263275,2.404625693628258,564.7272727272727,27.005872704576205,9.022194097941206,0.0,0.0,0.0,1.5690759068857316
Track_140,140,140,11,0,0,0,0,0,10.0,0.0,10.0,0.0,667.8522144903326,378.19703925972095,0.0,2.6256581483205426,9.112659956681703,0.42138357891132244,1.1756763982771765,2.7825693746412434,663.3636363636364,26.256581483205423,9.112659956681703,0.0,0.0,0.0,1.9327300648887809
Track_141,141,141,11,0,0,0,0,0,10.0,0.0,10.0,0.0,298.44137109468556,65.83716043321046,0.0,1.3541422036056254,5.39741259938437,0.25593698519478375,0.8399995930489909,1.5814167869574756,803.1818181818181,13.541422036056254,5.39741259938437,0.0,0.0,0.0,1.4988890252634648
Track_142,142,142,11,0,0,0,0,0,10.0,0.0,10.0,0.0,465.4827891642732,475.2936218146688,0.0,2.1220499655156546,7.388423325877343,0.4135830492653318,2.101019789170289,2.1330199868218958,774.2727272727273,21.220499655156544,7.388423325877343,0.0,0.0,0.0,1.0421742572804356
Track_143,143,143,13,0,1,0,0,0,10.0,0.0,10.0,0.0,265.0586111077629,142.91961551955976,0.0,4.7363368481198895,11.813239723083498,0.8356596376810452,3.504106743017451,3.6750985633429276,768.0769230769231,56.836042177438685,13.803158162340663,0.0,0.0,0.0,1.4683281270207922
Track_144,144,144,11,0,0,0,0,0,10.0,0.0,10.0,0.0,357.3841740921402,382.3663884364482,0.0,1.570358328886886,5.841869688610681,0.5007748118400003,1.1404110923817876,1.5369399815655809,901.5454545454545,15.703583288868861,5.841869688610681,0.0,0.0,0.0,1.3941279552649237
Track_145,145,145,11,0,0,0,0,0,10.0,0.0,10.0,0.0,515.6992100595252,59.37828083417473,0.0,1.8060750740657918,5.868933622900265,0.8663611625396421,1.4989307117725101,1.4484193444545215,870.5454545454545,18.06075074065792,8.016703148737635,0.0,0.0,0.0,0.9478994300292296
Track_146,146,146,11,0,0,0,0,0,10.0,0.0,10.0,0.0,154.86545382392296,146.34223904963622,0.0,2.0732306807599405,8.836653011368435,0.3158736821125464,1.6919561538620325,2.561153778605665,418.90909090909093,20.732306807599404,8.836653011368435,0.0,0.0,0.0,1.3783175331846436
Track_147,147,147,10,0,0,0,0,0,9.0,0.0,9.0,19.130951412196048,165.18996563123056,469.59123320506967,0.0,2.1760742431163465,3.5968808419982965,0.5763146915490958,1.9738106822601074,0.9268844328316009,779.8,19.584668188047115,19.130951412196048,0.9768330629094866,2.125661268021783,0.9768330629094863,0.14396435126216253
Track_148,148,148,11,0,0,0,0,0,10.0,0.0,10.0,0.0,178.5800366317806,637.2510665717894,0.0,3.0317238503183033,5.317885447742823,1.0147359387485164,3.4597531039400513,1.7275413639422328,1193.909090909091,30.317238503183034,9.171175270524813,0.0,0.0,0.0,1.3439949200881738
Track_149,149,149,11,0,0,0,0,0,10.0,0.0,10.0,0.0,186.45337353516078,65.89640120684044,0.0,1.7323844146187983,2.856943720649339,0.3998979343867849,1.9608197970798047,0.7845347191269858,670.0,17.323844146187984,4.752661362267651,0.0,0.0,0.0,1.6722080201204217
Track_150,150,150,11,0,0,0,0,0,10.0,0.0,10.0,0.0,312.06872619066456,639.673474166918,0.0,1.383176887515147,4.056098740352833,0.31002005484408723,1.179712673228622,0.9987195577733471,377.72727272727275,13.831768875151468,4.056098740352833,0.0,0.0,0.0,1.846439472696292
Track_151,151,151,11,0,0,0,0,0,10.0,0.0,10.0,0.0,394.3401005451535,642.5794640764406,0.0,1.6904435451656692,5.332051073133842,0.14026036216796528,1.1626383950830628,1.5905009051164625,213.36363636363637,16.904435451656692,5.332051073133842,0.0,0.0,0.0,0.73674846508549
Track_152,152,152,10,0,0,0,0,0,9.0,0.0,9.0,15.234646533551453,84.14234565804813,139.47022037097855,0.0,1.7964605771646824,2.9004590224595295,1.0286968002120873,1.735650598578069,0.6406149732797566,843.8,16.16814519448214,15.234646533551453,0.9422630951354104,1.6927385037279392,0.9422630951354103,0.41400580873318327
Track_153,153,153,11,0,0,0,0,0,10.0,0.0,10.0,0.0,393.6829691420007,381.7920186392255,0.0,2.2888457414428576,10.93502251938983,0.8277737835401703,1.405278980575401,3.0641007807963945,1279.5454545454545,22.888457414428572,10.93502251938983,0.0,0.0,0.0,0.7409118642402204
Track_154,154,154,11,0,0,0,0,0,10.0,0.0,10.0,0.0,392.89383709460833,476.15987027712015,0.0,1.1983553903397195,5.40692793183231,0.129804021042973,0.7722509086659008,1.5485909573580698,1006.4545454545455,11.983553903397196,5.40692793183231,0.0,0.0,0.0,1.078966172451926
Track_155,155,155,11,0,0,0,0,0,10.0,0.0,10.0,0.0,319.6414698090047,60.66974748723663,0.0,2.1151608509372575,8.478986782997882,0.40272554389361415,1.597725213889078,2.316740489938939,524.3636363636364,21.151608509372576,8.478986782997882,0.0,0.0,0.0,1.7102035058298586
Track_156,156,156,13,0,1,0,0,0,10.0,0.0,10.0,0.0,427.1041930522397,147.73045885499923,0.0,3.4351398155315014,8.787695320775857,0.3204768138402495,2.8729109593387974,2.940511798918015,601.3076923076923,41.221677786378,17.15941757171288,0.0,0.0,0.0,1.3454856060197564
Track_157,157,157,11,0,0,0,0,0,10.0,0.0,10.0,0.0,493.1669438601785,377.2701830139354,0.0,3.4178204998206447,14.144311651718905,1.003680478129118,1.9330844170596528,4.104551461133527,1030.090909090909,34.178204998206446,14.747086494705238,0.0,0.0,0.0,1.0156663584377794
Track_158,158,158,11,0,0,0,0,0,10.0,0.0,10.0,0.0,357.99371644155076,62.61373864075993,0.0,1.6154799155368957,6.716605162336741,0.20394341626433582,0.9385579380165163,1.8569331172173873,694.1818181818181,16.154799155368956,6.974183646174487,0.0,0.0,0.0,1.1120253358096504
Track_159,159,159,10,0,0,0,0,0,9.0,0.0,9.0,15.33084561515553,678.8166365443351,473.542672644351,0.0,2.240064735121708,4.112999377910003,0.6013218245217067,2.109165634609034,1.0269362090294676,761.2,20.160582616095365,15.33084561515553,0.7604366355422697,1.7034272905728367,0.7604366355422696,1.078464203485803
Track_160,160,160,11,0,0,0,0,0,10.0,0.0,10.0,0.0,508.0093267287797,158.9658703033387,0.0,1.2175470152254846,4.935387845277243,0.20872293905351683,0.7180367444690747,1.387058390046106,1075.1818181818182,12.175470152254846,4.935387845277243,0.0,0.0,0.0,1.5137061610622444
Track_161,161,161,11,0,0,0,0,0,10.0,0.0,10.0,0.0,549.64836833583,379.54889199889544,0.0,4.49593826120935,13.147553356772008,0.7888783962749766,2.104087887883099,4.9682245329660555,994.9090909090909,44.9593826120935,12.722293914247404,0.0,0.0,0.0,1.5699645553353245
Track_162,162,162,11,0,0,0,0,0,10.0,0.0,10.0,0.0,469.6236772067434,68.09495028836456,0.0,1.2546750879894601,2.1254639647116886,0.32344558679478713,1.464581534947058,0.5502464774087314,896.5454545454545,12.5467508798946,3.980491817771036,0.0,0.0,0.0,1.4508817325929375
Track_163,163,163,10,1,0,0,0,1,10.0,0.0,10.0,0.0,402.18345155079,156.66627149866756,0.0,2.542300076968537,8.182272754172358,0.29286088964709545,1.648128776816682,2.6273824734123323,937.3,28.233000609874672,9.5570766628857,0.0,0.0,0.0,1.6004094564653117
Track_164,164,164,11,0,0,0,0,0,10.0,0.0,10.0,0.0,346.8688745729873,475.65007772124625,0.0,2.019573947043396,6.48267553605388,0.4136711448685966,1.8045977683448038,1.6668646884069724,652.3636363636364,20.195739470433956,6.553194553487539,0.0,0.0,0.0,1.6293817380314162
Track_165,165,165,11,0,0,0,0,0,10.0,0.0,10.0,0.0,454.5601891227206,386.1206268090291,0.0,2.165910417729652,9.054237828222684,0.49813222511564315,1.5045193979450817,2.4784135615118785,801.3636363636364,21.659104177296516,10.398865353218651,0.0,0.0,0.0,0.6943780143597651
Track_166,166,166,18,0,0,1,0,0,10.0,0.0,10.0,33.017437022316514,301.3518231768892,157.49101796690783,0.0,4.848583573823758,14.501413970951361,0.38354383802537784,1.8020074148486327,5.136716406968596,833.0555555555555,82.42592075500389,34.25232510228105,0.4005710426997214,3.3017437022316516,0.6809707725895264,1.5201294479537368
Track_167,167,167,6,0,0,0,0,0,5.0,0.0,5.0,1.5247209021210324,560.1189442565252,484.2433322386169,0.0,0.6957361226866225,0.9234243932198463,0.3751838580853182,0.7850013042005841,0.21304262384440412,743.1666666666666,3.4786806134331125,1.9281109494039919,0.43830436638340425,0.30494418042420646,0.4383043663834042,1.9616847560655988
Track_168,168,168,5,0,0,0,0,0,4.0,0.0,4.0,8.195348295354254,281.16227214153633,393.11939874327254,0.0,2.267490067726478,6.489968728337296,0.6662142213951396,1.0713114995098205,2.8198668789079178,610.2,9.069960270905913,8.195348295354254,0.9035704733616984,2.0488370738385635,0.9035704733616984,0.40810639928002673
Track_169,169,169,11,0,0,0,0,0,10.0,0.0,10.0,0.0,333.433479373382,72.44132696681669,0.0,2.682754134469782,12.830661489393531,0.4681269085017539,1.8789050407686154,3.617043303785439,774.2727272727273,26.82754134469782,12.830661489393531,0.0,0.0,0.0,1.0262981047717865
Track_170,170,170,11,0,0,0,0,0,10.0,0.0,10.0,0.0,556.0736279706488,152.3036186030936,0.0,2.7134910861271453,10.882644460483826,0.8862611506822824,1.954539041156938,2.944131976383979,800.0909090909091,27.13491086127145,10.882644460483826,0.0,0.0,0.0,1.3909834031005686
Track_171,171,171,11,0,0,0,0,0,10.0,0.0,10.0,31.63386432461464,539.0170507937352,491.7111588182792,0.0,3.6570806062094023,14.459202565385477,0.5526796921024896,2.919233948602964,3.991330393168766,1118.4545454545455,36.57080606209402,31.63386432461464,0.8650032014854447,3.163386432461464,0.8650032014854447,0.8391514388686185
Track_172,172,172,11,0,0,0,0,0,10.0,0.0,10.0,0.0,330.8817807203652,160.6874893247192,0.0,2.1493925289753055,7.629952950226714,0.14360297095692579,2.0666349242106943,2.153834020305882,649.7272727272727,21.49392528975305,7.629952950226714,0.0,0.0,0.0,1.562366422089227
Track_173,173,173,11,0,0,0,0,0,10.0,0.0,10.0,0.0,80.03689674890441,393.6884215894497,0.0,4.783627493732618,13.196851364739361,1.5106060097977352,2.6389136792659382,4.498840043662382,1077.3636363636363,47.83627493732618,13.196851364739361,0.0,0.0,0.0,1.1749687163105749
Track_174,174,174,8,0,0,0,0,0,7.0,0.0,7.0,12.472587257329288,294.4636130552378,478.9119615889749,0.0,2.0311441411881233,3.472721521192722,1.1378355945650223,1.9640848564690652,0.9128578567063781,467.125,14.21800898831686,12.472587257329288,0.8772386673533678,1.7817981796184696,0.8772386673533676,0.6141401832797588
Track_175,175,175,8,0,0,0,0,0,7.0,0.0,7.0,15.654952871276683,351.3164630907768,161.84297432419956,0.0,2.3435837956236747,5.052208049636393,1.450519640630644,1.9460546836745296,1.2240262124023156,1150.625,16.40508656936572,15.654952871276683,0.9542743224842342,2.2364218387538117,0.954274322484234,0.3618433547740807
Track_176,176,176,11,0,0,0,0,0,10.0,0.0,10.0,0.0,427.16666251670716,402.0436252188234,0.0,1.7805323442751948,4.934679966451207,0.6746784286912997,1.4646233447517127,1.2506510689200128,1241.8181818181818,17.80532344275195,6.399243592849077,0.0,0.0,0.0,1.7479797789136486
Track_177,177,177,11,0,0,0,0,0,10.0,0.0,10.0,0.0,503.7115155851108,486.0841934938539,0.0,1.701277164042152,5.780283609935634,0.13883474853084615,1.0873766937355873,1.8547637640120247,564.2727272727273,17.012771640421523,5.893984369291429,0.0,0.0,0.0,1.7431614217054756
Track_178,178,178,11,0,0,0,0,0,10.0,0.0,10.0,25.23382436564895,104.67969266628916,151.5616277139556,0.0,3.053654519677528,10.435880094797433,1.268608671028803,2.0803089213792867,2.7153517042497,583.4545454545455,30.536545196775286,25.23382436564895,0.8263483705522027,2.523382436564895,0.8263483705522029,0.6846730242530017
Track_179,179,179,11,0,0,0,0,0,10.0,0.0,10.0,0.0,618.3434063147051,397.24616273404683,0.0,3.5925270285961797,10.991637360972884,0.1990845289072428,2.9640420419265623,3.536351161902089,899.8181818181819,35.9252702859618,11.936533112507671,0.0,0.0,0.0,1.9153719960377502
Track_180,180,180,11,0,0,0,0,0,10.0,0.0,10.0,0.0,315.41426368370105,483.92868250476295,0.0,2.9741664092968754,14.273728998453162,0.9157021279141301,1.9028192296977517,4.013011693353863,711.7272727272727,29.741664092968755,14.273728998453162,0.0,0.0,0.0,0.6723234923187236
Track_181,181,181,8,0,0,0,0,0,7.0,0.0,7.0,14.233538254543415,129.97877081363026,151.02054270413856,0.0,4.984555136089446,11.349507939615766,0.308659359224298,3.4495309993648124,4.632237099344625,1032.875,34.891885952626126,14.233538254543415,0.407932614300894,2.0333626077919162,0.40793261430089406,2.3070008786586094
Track_182,182,182,11,0,0,0,0,0,10.0,0.0,10.0,0.0,202.84553199034073,391.8436040976718,0.0,2.9926393040225374,14.368325580429946,1.074237880248208,1.8147544338031176,4.025685944899674,667.0,29.926393040225378,14.368325580429946,0.0,0.0,0.0,0.5163001013761035
Track_183,183,183,11,0,0,0,0,0,10.0,0.0,10.0,0.0,174.22539521589428,157.34298118571832,0.0,1.8108676030481017,6.955026407250187,0.6054284775784481,1.2174004048140885,1.972806245545356,632.0909090909091,18.108676030481018,7.444033250326059,0.0,0.0,0.0,1.5216587725716761
Track_184,184,184,11,0,0,0,0,0,10.0,0.0,10.0,0.0,621.6718196191887,488.3238661148063,0.0,1.1385428914313271,3.9051884368025176,0.42408459247254154,0.7929703529198916,1.0541311769414983,606.1818181818181,11.385428914313271,3.9051884368025176,0.0,0.0,0.0,1.6274810682914747
