LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),(pixel/frame),(pixel),(frame),(pixel),(pixel),(pixel),
ID2205 ? ID2219,88,2205,2219,5.388395473346357,NaN,2.3212917682502465,2.3212917682502465,0.5,247.25764549528714,40.76638026497821,0.0,
ID5352 ? ID5397,89,5352,5397,0.784773493032255,0.14258841171757694,0.8858744228344416,0.8858744228344416,5.5,278.492026373226,621.4041590781583,0.0,
ID5205 ? ID5332,89,5205,5332,9.418361319870307,2.721677256697956,3.068934883615211,3.068934883615211,1.5,278.8242618148935,624.9265874420068,0.0,
ID5397 ? ID4829,89,5397,4829,18.54226755221307,2.9980043053976497,4.306073333352913,4.306073333352913,6.5,279.01519803432916,623.0382826951181,0.0,
ID6580 ? ID6526,89,6580,6526,114.41984127513813,2.766003223790464,10.69672105250661,10.69672105250661,9.5,277.94734142049333,620.1620259843344,0.0,
ID4829 ? ID6621,89,4829,6621,54.87789772051073,2.9601361705742213,7.40796177909354,7.40796177909354,7.5,279.25727110155196,621.4231384210441,0.0,
ID6621 ? ID6580,89,6621,6580,10.543702883188079,0.3763637541704167,3.2471068481323613,3.2471068481323613,8.5,278.1869557082123,616.2855097353456,0.0,
ID5332 ? ID5005,89,5332,5005,2.2162260881085616,2.903735389121331,1.4886994619830296,1.4886994619830296,2.5,278.5320645620577,624.1499132741558,0.0,
ID5005 ? ID4953,89,5005,4953,6.435789351648132,3.1414230606672424,2.5368857584936952,2.5368857584936952,3.5,278.57946604043616,623.627968109362,0.0,
ID4766 ? ID5205,89,4766,5205,1.2864840134864894,NaN,1.1342327862861703,1.1342327862861703,0.5,278.74433053668673,625.9660982771118,0.0,
ID4953 ? ID5352,89,4953,5352,0.2929365832534448,0.3627041706720588,0.5412361621819488,0.5412361621819488,4.5,278.62181790931504,622.1040750531744,0.0,
ID2936 ? ID3170,90,2936,3170,0.700971955383943,0.674473321161057,0.8372406794846646,0.8372406794846646,5.5,290.9348747640238,236.97099394531887,0.0,
ID3170 ? ID3063,90,3170,3063,0.019948871832765152,2.427599589212965,0.14124047519307328,0.14124047519307328,6.5,290.933797998366,236.602830541939,0.0,
ID3135 ? ID3117,90,3135,3117,1.3166613557549187,2.3693934196337527,1.147458651000078,1.147458651000078,1.5,288.7977156951807,238.8140639633458,0.0,
ID3430 ? ID3199,90,3430,3199,0.9062706387342594,0.9831795203386111,0.9519824781655697,0.9519824781655697,3.5,290.33218727145436,238.33700190212448,0.0,
ID5869 ? ID5837,90,5869,5837,6.262658233598295,1.6759966861809756,2.502530366169069,2.502530366169069,8.5,292.66571142927376,237.0757545371153,0.0,
ID3199 ? ID2936,90,3199,2936,0.46558009408782997,0.14279947651777147,0.6823342978979072,0.6823342978979072,4.5,290.8116299148494,237.67777754950833,0.0,
ID5837 ? ID5808,90,5837,5808,33.624646215065624,2.938717257994269,5.798676246788195,5.798676246788195,9.5,291.0361698321478,237.53351362926736,0.0,
ID3117 ? ID3430,90,3117,3430,0.47674394379670987,0.417974056514818,0.690466468263818,0.690466468263818,2.5,289.6863065448331,238.66985586656523,0.0,
ID3231 ? ID3135,90,3231,3135,0.09167788833497877,NaN,0.30278356681791496,0.30278356681791496,0.5,288.3227048756323,238.85882278159164,0.0,
ID3063 ? ID5869,90,3063,5869,1.7866976790106466,0.3218278781224485,1.3366741109973839,1.3366741109973839,7.5,291.31920320014797,237.22946783666296,0.0,
ID2415 ? ID2213,91,2415,2213,95.32200225734704,2.942036532107295,9.76329873850775,9.76329873850775,3.5,395.02656759389305,48.07158208704608,0.0,
ID2129 ? ID2415,91,2129,2415,1.3634217522502536,2.2739735453644316,1.1676565215208854,1.1676565215208854,2.5,392.3547419351446,51.454736548833,0.0,
ID2208 ? ID2257,91,2208,2257,0.5286716002471434,NaN,0.727098067833455,0.727098067833455,0.5,391.9864286477484,51.4684609642746,0.0,
ID2213 ? ID2162,91,2213,2162,44.33989493572878,2.8450264557461704,6.658820836734442,6.658820836734442,4.5,395.26305228143156,46.12927636783239,0.0,
ID2257 ? ID2129,91,2257,2129,0.5507975261012185,1.5852583717445436,0.7421573459187872,0.7421573459187872,1.5,392.2460007645254,51.022829142058825,0.0,
ID2147 ? ID2241,91,2147,2241,53.225323249214924,2.9052555411507326,7.295568740627075,7.295568740627075,6.5,393.4405801018687,48.133168331745985,0.0,
ID2241 ? ID5482,91,2241,5482,84.48061913686702,3.133329106122148,9.191333914991176,9.191333914991176,7.5,393.08550053604995,49.01268220019128,0.0,
ID5478 ? ID5470,91,5478,5470,25.814179852277082,3.0520884499664596,5.080765675789141,5.080765675789141,9.5,392.53598958836017,49.318196702382174,0.0,
ID2162 ? ID2147,91,2162,2147,11.698916032677579,0.7507486708183106,3.420367821255132,3.420367821255132,5.5,392.25929808539195,49.77806825282822,0.0,
ID5482 ? ID5478,91,5482,5478,44.03415353564373,2.993931744760039,6.635823500941216,6.635823500941216,8.5,392.1085536020271,50.01771617182061,0.0,
ID2361 ? ID2659,92,2361,2659,7.7767108644330145,1.7051850538453146,2.7886754677504184,2.7886754677504184,5.5,291.6518245220281,117.01283734829028,0.0,
ID2720 ? ID2416,92,2720,2416,3.35065329242218,NaN,1.8304789789621132,1.8304789789621132,0.5,290.2033168940061,117.62639764838173,0.0,
ID2692 ? ID2690,92,2692,2690,7.768297956520377,2.1211109053372295,2.7871666538835416,2.7871666538835416,6.5,298.8667190415657,129.91716183024977,0.0,
ID5578 ? ID5572,92,5578,5572,32.70209105600459,NaN,5.718574215309668,5.718574215309668,9.5,291.646051716141,119.28639842300556,0.0,
ID2690 ? ID5629,92,2690,5629,1.0926931965197684,2.110440522530615,1.0453196623615995,1.0453196623615995,7.5,297.6714190335374,129.72225724452187,0.0,
ID2439 ? ID2692,92,2439,2692,27.358395301197902,1.9809226071488726,5.230525337019017,5.230525337019017,5.5,299.3733217008478,132.08813276748293,0.0,
ID2416 ? ID2486,92,2416,2486,1.9406475705636563,0.21414982488798476,1.3930712726072763,1.3930712726072763,1.5,290.0551666941451,119.22225053333133,0.0,
ID2928 ? ID2428,92,2928,2428,1.2400721464310107,0.5012830378974888,1.1135852667986457,1.1135852667986457,3.5,298.98059558716494,135.07935720672947,0.0,
ID2896 ? ID2385,92,2896,2385,3.6968030776693617,1.9773512122997658,1.922707226196792,1.922707226196792,3.5,289.0491413032913,118.79133527381852,0.0,
ID2527 ? ID2928,92,2527,2928,1.7773951834911887,2.816885775832115,1.333189852755859,1.333189852755859,2.5,299.506739858801,136.14167564117906,0.0,
ID2647 ? ID5605,92,2647,5605,45.717234200853106,2.8558340405325207,6.761452077834546,6.761452077834546,7.5,290.5688523621911,116.84691271810053,0.0,
ID2385 ? ID2361,92,2385,2361,3.968694945138895,1.149324440813773,1.992158363468852,1.992158363468852,4.5,290.58479602897864,118.20683363111385,0.0,
ID2457 ? ID2527,92,2457,2527,5.9383105435544286,2.9749329623351337,2.436864900554487,2.436864900554487,1.5,299.497340948678,135.51772003842143,0.0,
ID5605 ? ID5578,92,5605,5578,39.83249463416102,2.078351771342735,6.311298965677432,6.311298965677432,8.5,290.25827149041436,120.15151515151516,0.0,
ID5629 ? ID5578,92,5629,5578,78.64259930971271,0.9096614647037115,8.868066266650962,8.868066266650962,8.5,295.3786046514373,125.53623711802557,0.0,
ID2659 ? ID2647,92,2659,2647,3.384395602517115,1.2950610287346298,1.8396726889632065,1.8396726889632065,6.5,292.64203320815443,115.42912957966715,0.0,
ID2428 ? ID2439,92,2428,2439,0.12913848486554838,1.4619850217603918,0.3593584350833418,0.3593584350833418,4.5,298.69835210103156,134.54609349568904,0.0,
ID2757 ? ID2457,92,2757,2457,0.40698709066007976,NaN,0.6379553986448268,0.6379553986448268,0.5,299.2260121112052,134.65390897421833,0.0,
ID2486 ? ID2896,92,2486,2896,2.633379465185523,1.8142885250550678,1.622769073277379,1.622769073277379,2.5,289.28261897624304,119.74585828586832,0.0,
ID4155 ? ID4011,93,4155,4011,1.7093309705836055,1.300615439247762,1.3074138482453082,1.3074138482453082,2.5,599.1524606516423,360.2258444191391,0.0,
ID3745 ? ID3886,93,3745,3886,0.7096611483786206,NaN,0.8424138818767296,0.8424138818767296,0.5,599.932942272676,361.5783465385682,0.0,
ID3640 ? ID3981,93,3640,3981,1.0455352259637731,1.8299010678296488,1.0225141690772668,1.0225141690772668,4.5,596.9700219561644,359.11266275459354,0.0,
ID3981 ? ID4111,93,3981,4111,0.14273120668523992,2.316409011735796,0.37779783838084613,0.37779783838084613,5.5,597.0906674753874,358.72346767471754,0.0,
ID6102 ? ID6051,93,6102,6051,57.56526026089415,2.928449601008654,7.58717735794374,7.58717735794374,9.5,596.1593215513319,360.50286943913585,0.0,
ID3886 ? ID4155,93,3886,4155,1.2772715180867056,0.9877932864015747,1.130164376578339,1.130164376578339,1.5,599.995044249395,360.70946874639503,0.0,
ID3695 ? ID6106,93,3695,6106,0.2195799777414858,0.07897916536247457,0.4685936168381787,0.4685936168381787,7.5,595.8117536461588,359.47732869689696,0.0,
ID4011 ? ID3640,93,4011,3640,3.9509381476388574,0.46301838953772184,1.9876966940755467,1.9876966940755467,3.5,597.580958096489,359.89720290981927,0.0,
ID6106 ? ID6102,93,6106,6102,9.081397046712937,0.6966208654046258,3.013535638865573,3.013535638865573,8.5,594.1239314338162,359.34294040826137,0.0,
ID4111 ? ID3695,93,4111,3695,1.1706897480032923,0.5097668783742094,1.0819841717896304,1.0819841717896304,6.5,596.4583887044632,359.0505433464024,0.0,
ID2891 ? ID2393,94,2891,2393,0.5029161220948539,0.2873550929812139,0.7091657930941494,0.7091657930941494,3.5,322.66839851633665,123.47660582465136,0.0,
ID5581 ? ID5576,94,5581,5576,4.452888728120783,1.4579301349559017,2.1101868941211777,2.1101868941211777,9.5,323.07314974709436,121.95132690938581,0.0,
ID2410 ? ID2490,94,2410,2490,0.7995991809910555,2.3343470901485484,0.8942030982897876,0.8942030982897876,1.5,323.1155491376379,122.93885531205163,0.0,
ID2368 ? ID2663,94,2368,2663,3.523545580317969,2.5348706090431454,1.877110966436979,1.877110966436979,5.5,322.5380186912831,124.35154506975843,0.0,
ID5616 ? ID5581,94,5616,5581,6.300026014843705,2.47921796819359,2.5099852618777874,2.5099852618777874,8.5,321.94607219874604,123.26136153623948,0.0,
ID2722 ? ID2410,94,2722,2410,2.981671032008113,NaN,1.7267515837572331,1.7267515837572331,0.5,323.67906514696216,122.63240251500666,0.0,
ID2490 ? ID2891,94,2490,2891,0.4618762288286282,2.648413760715602,0.679614765016644,0.679614765016644,2.5,322.9218658986757,122.83781696001441,0.0,
ID2663 ? ID2651,94,2663,2651,1.446426389730274,2.6924240276238134,1.2026746815869511,1.2026746815869511,6.5,322.97550939988275,124.16638802177553,0.0,
ID2651 ? ID5616,94,2651,5616,0.8745267681417166,1.480527148083382,0.9351613594143615,0.9351613594143615,7.5,322.18120442865245,124.16297742927982,0.0,
ID2393 ? ID2368,94,2393,2368,0.9285661870275519,0.6273008579463368,0.9636213919520217,0.9636213919520217,4.5,322.0538078767379,123.98334151209097,0.0,
ID4128 ? ID6307,95,4128,6307,2.797647108535856,0.8947182925975045,1.672616844509183,1.672616844509183,7.5,230.03815233548966,464.0970332950225,0.0,
ID4410 ? ID4180,95,4410,4180,2.141599182854184,0.1337444696331736,1.4634203712037714,1.4634203712037714,3.5,231.5391516521968,472.22267877022006,0.0,
ID4880 ? ID4410,95,4880,4410,2.178330915794689,0.636856657788614,1.4759169745601168,1.4759169745601168,2.5,232.59386825940496,473.2414302051715,0.0,
ID4259 ? ID4876,95,4259,4876,1.4157197967817763,NaN,1.1898402400245909,1.1898402400245909,0.5,233.83942598714268,475.97521153238097,0.0,
ID4180 ? ID4650,95,4180,4650,5.04704226690151,0.8208912332111242,2.246562322060421,2.246562322060421,4.5,231.14386565578388,470.5609642467886,0.0,
ID6307 ? ID6295,95,6307,6295,2.923209857624486,0.005248140713077319,1.7097397046405882,1.7097397046405882,8.5,228.61446861569112,463.18424146169866,0.0,
ID4650 ? ID4709,95,4650,4709,4.951411617677375,0.177135780164658,2.2251767609961632,2.2251767609961632,5.5,231.1375476830405,468.33386711855,0.0,
ID4876 ? ID4880,95,4876,4880,3.156028289258028,0.2434183555526734,1.776521401294684,1.776521401294684,1.5,233.36223343095327,474.5820298219694,0.0,
ID4709 ? ID4128,95,4709,4128,7.264608295117294,0.016774367343490654,2.695293730768002,2.695293730768002,6.5,230.8894508501226,465.88625940020916,0.0,
ID5027 ? ID4970,96,5027,4970,1.2756328175238014,1.9073854870191906,1.129439160611939,1.129439160611939,3.5,435.00016651711695,632.2357010331164,0.0,
ID5214 ? ID5340,96,5214,5340,0.3103254599761882,0.12263948777439931,0.5570686312979651,0.5570686312979651,1.5,435.2297502940452,631.5160849086474,0.0,
ID6592 ? ID6528,96,6592,6528,0.845070494577526,2.3563036118981544,0.919277158738063,0.919277158738063,9.5,435.427329200807,630.8761720159887,0.0,
ID5340 ? ID5027,96,5340,5027,0.15960271319020022,0.1565125641925139,0.3995030828294072,0.3995030828294072,2.5,435.44493818070714,631.9416332656472,0.0,
ID5359 ? ID5402,96,5359,5402,1.023580668518579,2.421412302433141,1.011721635885375,1.011721635885375,5.5,434.18444361277443,631.5813860784178,0.0,
ID6626 ? ID6592,96,6626,6592,0.3962528109344378,2.1466515409906513,0.6294861483261072,0.6294861483261072,8.5,435.73629861024153,630.977438370232,0.0,
ID4970 ? ID5359,96,4970,5359,1.2825095409718676,1.0482854557069075,1.1324793777247635,1.1324793777247635,4.5,434.0653936649393,631.9443263316871,0.0,
ID5402 ? ID4842,96,5402,4842,1.9468243034570452,1.5549406603583613,1.3952864592824819,1.3952864592824819,6.5,434.771849433606,630.942053274548,0.0,
ID4771 ? ID5214,96,4771,5214,0.04778697896910951,NaN,0.21860233065799986,0.21860233065799986,0.5,435.0657291596855,631.1652913678709,0.0,
ID4842 ? ID6626,96,4842,6626,1.6450202084689387,2.3738727998536144,1.2825834118952806,1.2825834118952806,7.5,435.24251942443595,630.7613985738149,0.0,
ID3039 ? ID5846,97,3039,5846,3.8403893058909895,2.7912700894307583,1.9596911251243114,1.9596911251243114,7.5,624.5096183953976,234.49038155540035,0.0,
ID3145 ? ID3112,97,3145,3112,8.912726494249581,0.10573931872199138,2.985418981357488,2.985418981357488,1.5,627.2834382882816,240.0780500682431,0.0,
ID3236 ? ID3145,97,3236,3145,14.952030756152592,NaN,3.866785584455465,3.866785584455465,0.5,630.4808931956062,241.29551517779387,0.0,
ID3184 ? ID2913,97,3184,2913,5.171840058204113,0.6139175204211196,2.274167992520366,2.274167992520366,4.5,624.4810450330369,236.5822665620127,0.0,
ID5821 ? ID5812,97,5821,5812,145.62806799064617,2.2491619973569335,12.067645503189352,12.067645503189352,9.5,628.1414013147346,237.65094596761264,0.0,
ID2913 ? ID3138,97,2913,3138,0.999018129489206,1.2452058785009927,0.9995089441766922,0.9995089441766922,5.5,624.5523640105055,235.20343856894016,0.0,
ID3425 ? ID3184,97,3425,3184,2.1927790802035876,1.0322484030505144,1.4808035251861023,1.4808035251861023,3.5,625.400900995541,238.12218606774644,0.0,
ID3138 ? ID3039,97,3138,3039,0.1643021364090082,1.9564954875427034,0.40534199931540305,0.40534199931540305,6.5,625.0057827922712,235.1083982514517,0.0,
ID5846 ? ID5821,97,5846,5821,0.1971242611617816,0.7310522594942206,0.44398678039079226,0.44398678039079226,8.5,623.9971389664297,233.45567516764052,0.0,
ID3112 ? ID3425,97,3112,3425,1.1308398915172433,1.3866168391452462,1.0634095596322442,1.0634095596322442,2.5,625.9228630171161,239.10314706904387,0.0,
ID4199 ? ID4035,98,4199,4035,56.7710163601371,3.049960499882969,7.5346543623537965,7.5346543623537965,2.5,638.2882633601469,374.46615298031287,0.0,
