,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
312,312.0,312.0,10.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,1.890385580416755,461.1556534991152,153.50927724670592,0.0,0.6303584204156087,1.2615193534608924,0.2090321463961794,0.524967061145523,0.35606185233153803,386.0,6.187425611719814,1.890385580416755,0.30552053455577893,0.18903855804167552,0.29989058909856137,1.285634450914838
313,313.0,313.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,2.6081079319934175,120.19632657687916,159.57911700436483,0.0,2.578561518356122,9.948731512956869,0.31422323153245135,0.8830631175141549,3.846887545909007,744.8181818181819,25.78561518356122,9.889185819901538,0.10114584870001984,0.26081079319934175,0.10114584870001983,1.7311487177081302
314,314.0,314.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,5.366717024476615,238.260115182558,163.46938896196608,0.0,1.370537587579018,4.054428022401327,0.18850660472165706,1.119264817848373,1.3087636123331168,499.72727272727275,13.70537587579018,5.366717024476615,0.3915775147733552,0.5366717024476615,0.3915775147733552,1.5079964612985843
315,315.0,315.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,3.6418759184125373,275.0391720011758,160.14831339655512,0.0,3.6255073894543104,10.834068419374756,0.7463887148690478,2.4258067611500365,3.8260439086208833,663.7272727272727,36.2550738945431,11.802180974236991,0.1004514824326614,0.3641875918412537,0.10045148243266139,0.9636999661118719
316,316.0,316.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,4.81253212401738,286.32669461243773,435.15858375669944,0.0,3.4479124348018577,14.723639339242709,0.1309950759789313,0.7675570698401647,5.748678891739434,654.5454545454545,34.47912434801858,15.620426686681865,0.13957814228231533,0.481253212401738,0.13957814228231535,1.5732467920833912
317,317.0,317.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,5.583336546148283,239.41183225810227,441.31199220561996,0.0,2.880514045684755,12.260635991718788,0.37662861471456327,0.7678926225724324,4.75377377827431,604.0909090909091,28.805140456847553,11.44054516586176,0.1938312557271705,0.5583336546148283,0.19383125572717053,1.0660133014383046
318,318.0,318.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,10.0,10.43789151285696,469.7254226083462,454.7465731357774,0.0,1.9026626185991025,10.24560519881403,0.17541426363747928,0.9221932165766715,3.3832500113547455,1514.4444444444443,15.22130094879282,10.912627748290362,0.6857424045403145,1.30473643910712,0.6857424045403145,1.6944858278601151
319,319.0,319.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,10.0,5.720021184841364,73.56941358231626,442.79525816783274,0.0,1.2733265017558002,5.956510821928208,0.2943493178629489,0.6932480133398047,1.9080938642259127,710.8888888888889,10.186612014046402,6.51821434429979,0.5615234169077982,0.7150026481051704,0.5615234169077982,1.3494470180730296
320,320.0,320.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.2770743032509,573.0901325127347,446.73443493948923,0.0,3.070627145543179,9.501446111685455,0.2687915587146389,1.7987005711302075,3.25820098293059,634.4545454545455,30.70627145543179,10.548802854683126,0.33468974955710346,1.0277074303250902,0.3346897495571035,0.8817800875285863
321,321.0,321.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,8.976508136466254,161.2438462543106,445.40941333224606,0.0,3.05101603770336,10.868823512433332,0.16943412227765214,1.3891852549294474,4.1402153752421516,639.6363636363636,30.5101603770336,9.5981481584341,0.2942137316073659,0.8976508136466255,0.2942137316073659,1.0679374715079835
