,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
47,47.0,47.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,516.2400639228758,312.2971292311209,0.0,2.200546658118742,8.729356660330906,0.5272973166566772,1.4948901376886412,2.390557505777245,1171.6363636363637,22.005466581187417,8.729356660330906,0.0,0.0,0.0,1.413766970669445
48,48.0,48.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2.155487417098689,564.7074901568317,564.3398594972896,0.0,0.8988655556346344,1.558978625276501,0.1534334957095224,0.9933175381445148,0.5774723108003424,509.6,3.595462222538538,2.155487417098689,0.5995021734860086,0.5388718542746722,0.5995021734860086,1.6759123251438046
49,49.0,49.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,32.21240962490975,198.16067795141598,559.2936695173431,0.0,3.9716570249933376,13.511890732685552,1.9540246865304323,2.7731414485327064,3.50062163698798,1028.7272727272727,39.716570249933376,32.21240962490975,0.8110571839964904,3.2212409624909752,0.8110571839964904,0.7408718593133664
50,50.0,50.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,425.2409016486701,564.9080336479306,0.0,1.3562167920220358,4.5340581945285106,0.20142370043605834,1.3446821042674153,1.2230845186356278,660.5454545454545,13.562167920220357,5.124364503289341,0.0,0.0,0.0,1.494981888551705
51,51.0,51.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,546.6875373074633,310.3817576253105,0.0,1.5275571097607412,6.241363571929125,0.2693284185641319,1.3949645153431731,1.758411868202879,1025.7272727272727,15.275571097607411,6.241363571929125,0.0,0.0,0.0,1.6006781105238903
52,52.0,52.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,453.0167802530499,568.6509367400198,0.0,1.456359040757008,5.4373244854989204,0.3075799261710163,1.2122394500515505,1.5005337444192948,818.5454545454545,14.563590407570079,5.4373244854989204,0.0,0.0,0.0,1.07993412571691
53,53.0,53.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,576.3780554240527,305.52035391595484,0.0,1.6547750693349261,6.34796904883058,0.4250049482153677,1.2706305562983153,1.7279533413979002,660.3636363636364,16.547750693349258,7.516378401327639,0.0,0.0,0.0,0.9760079708816719
54,54.0,54.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,333.61175009125486,578.0713661798585,0.0,2.60174760740263,10.222986568336536,0.5537236611746131,2.079762761403369,2.776761357064663,1225.0,26.0174760740263,10.222986568336536,0.0,0.0,0.0,1.1783972731614787
55,55.0,55.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,536.7925161270542,576.0132092158087,0.0,1.501646956100768,6.033537821807026,0.3430514228796584,1.0940909301437989,1.6580316149821557,922.6363636363636,15.016469561007678,6.878298961657979,0.0,0.0,0.0,1.3543262157845133
56,56.0,56.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,482.86865639027326,308.89722240690276,0.0,2.321283762923481,10.166135645363694,0.5365742024186819,1.94749488082991,2.8779818092070104,629.9090909090909,23.212837629234812,11.245493514672946,0.0,0.0,0.0,0.6821455513469469
